year,site,area,box,recording_date,date_aprildays,sunrise,sunset,day_before_hatch,inc_start,inc_start_aprildays,first_offbout,activity_onset_time,activity_onset_abs,activity_onset_relative,chronotype,last_onbout_time,activity_end_abs,activity_end_relative,daylength,act_window,night_var,lognight_var,light_atnight,percentage_in,clutch_size,inc_length,hatching_date,hatchlings,avg_chickweight,var_chickweight,fledglings,meantemp,mintemp,maxtemp
2017,CASH,Forest,81CASH,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:18,-8,0005-05-19 23:58:45,35,11/05/2017 05:41,05:41:00,341,29,,11/05/2017 18:31,1111,-167,966,770,0.074581424,-1.127369329,0.3,86.04166667,8,734867,19/05/2017,6,18.74,0.908,6,12.68752183,0.3,31.834
2017,CASH,Forest,81CASH,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:20,-7,0005-05-19 23:58:45,35,12/05/2017 05:34,05:34:00,334,24,,12/05/2017 18:37,1117,-163,970,783,0.124159476,-0.906020129,0.3,85,8,734867,19/05/2017,6,18.74,0.908,6,12.95327778,7.6,24.65
2017,CASH,Forest,81CASH,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:22,-6,0005-05-19 23:58:45,35,13/05/2017 05:40,05:40:00,340,32,,13/05/2017 18:55,1135,-147,974,795,0.308840591,-0.510265625,0.3,88.33333333,8,734867,19/05/2017,6,18.74,0.908,6,10.79007781,9.316,13.4
2017,CASH,Forest,81CASH,14/05/2017,44,14/05/2017 05:06,14/05/2017 21:24,-5,0005-05-19 23:58:45,35,14/05/2017 05:46,05:46:00,346,40,,14/05/2017 18:07,1087,-197,978,741,,,0.3,89.16666667,8,734867,19/05/2017,6,18.74,0.908,6,12.36427244,5.9,23.142
2017,CASH,Forest,85CASH,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:16,-10,0007-05-19 23:58:45,37,10/05/2017 05:58,05:58:00,358,44,39,10/05/2017 19:40,1180,-96,962,822,0.215960707,-0.665625259,0.33,86.25,6,734138,20/05/2017,6,,,6,10.52624206,1.1,20.899
2017,CASH,Forest,85CASH,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:18,-9,0007-05-19 23:58:45,37,11/05/2017 06:04,06:04:00,364,52,,11/05/2017 19:46,1186,-92,966,822,0.183619812,-0.736080462,0.33,67.08333333,6,734138,20/05/2017,6,,,6,12.68752183,0.3,31.834
2017,CASH,Forest,85CASH,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:20,-8,0007-05-19 23:58:45,37,12/05/2017 05:31,05:31:00,331,21,,12/05/2017 19:07,1147,-133,970,816,,,0.33,88.48039216,6,734138,20/05/2017,6,,,6,12.95327778,7.6,24.65
2017,CASH,Forest,89CASH,19/05/2017,49,19/05/2017 04:57,19/05/2017 21:33,-5,0010-05-19 23:58:45,40,19/05/2017 05:56,05:56:00,356,59,65.66666667,19/05/2017 19:50,1190,-103,996,834,0.093399784,-1.029654128,0.3,91.45833333,7,733046,24/05/2017,6,,,0,11.10194551,0.6,17.01
2017,CASH,Forest,89CASH,20/05/2017,50,20/05/2017 04:55,20/05/2017 21:35,-4,0010-05-19 23:58:45,40,20/05/2017 06:11,06:11:00,371,76,,20/05/2017 19:23,1163,-132,1000,792,0.090979913,-1.041054483,0.3,89.79166667,7,733046,24/05/2017,6,,,0,10.66623077,7.6,17.636
2017,CASH,Forest,89CASH,21/05/2017,51,21/05/2017 04:54,21/05/2017 21:37,-3,0010-05-19 23:58:45,40,21/05/2017 05:56,05:56:00,356,62,,21/05/2017 20:02,1202,-95,1003,846,,,0.3,88.75,7,733046,24/05/2017,6,,,0,11.36892949,6.4,16.07
2017,CASH,Forest,96CASH,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:06,-12,0005-05-19 23:58:45,35,05/05/2017 05:56,05:56:00,356,32,31.09090909,05/05/2017 19:20,1160,-106,942,804,0.591984494,-0.227689669,0.32,68.54166667,9,734865,17/05/2017,7,,,7,14.22261905,4.9,33.27
2017,CASH,Forest,96CASH,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:08,-11,0005-05-19 23:58:45,35,06/05/2017 05:35,05:35:00,335,13,,06/05/2017 19:44,1184,-84,946,849,0.573880121,-0.241178819,0.32,77.29166667,9,734865,17/05/2017,7,,,7,13.66979762,1.5,31.21
2017,CASH,Forest,96CASH,07/05/2017,37,07/05/2017 05:20,07/05/2017 21:10,-10,0005-05-19 23:58:45,35,07/05/2017 05:32,05:32:00,332,12,,07/05/2017 19:47,1187,-83,950,855,0.269478328,-0.569476156,0.32,83.95833333,9,734865,17/05/2017,7,,,7,12.66336905,0.3,28.837
2017,CASH,Forest,96CASH,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:12,-9,0005-05-19 23:58:45,35,08/05/2017 05:32,05:32:00,332,14,,08/05/2017 19:17,1157,-115,954,825,0.365536654,-0.437069068,0.32,84.79166667,9,734865,17/05/2017,7,,,7,11.97154167,0.6,28.462
2017,CASH,Forest,96CASH,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:14,-8,0005-05-19 23:58:45,35,09/05/2017 05:41,05:41:00,341,25,,09/05/2017 18:56,1136,-138,958,795,0.197539856,-0.704345267,0.32,87.91666667,9,734865,17/05/2017,7,,,7,12.43023214,3.8,30.148
2017,CASH,Forest,96CASH,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:16,-7,0005-05-19 23:58:45,35,10/05/2017 05:23,05:23:00,323,9,,10/05/2017 18:44,1124,-152,962,801,0.234552899,-0.629759195,0.32,89.16666667,9,734865,17/05/2017,7,,,7,10.52624206,1.1,20.899
2017,CASH,Forest,96CASH,11/05/2017,41,11/05/2017 05:12,11/05/2017 21:18,-6,0005-05-19 23:58:45,35,11/05/2017 05:59,05:59:00,359,47,,11/05/2017 19:32,1172,-106,966,813,0.119968069,-0.920934331,0.32,89.79166667,9,734865,17/05/2017,7,,,7,12.68752183,0.3,31.834
2017,CASH,Forest,96CASH,12/05/2017,42,12/05/2017 05:10,12/05/2017 21:20,-5,0005-05-19 23:58:45,35,12/05/2017 05:47,05:47:00,347,37,,12/05/2017 19:08,1148,-132,970,801,0.412179333,-0.384913788,0.32,84.79166667,9,734865,17/05/2017,7,,,7,12.95327778,7.6,24.65
2017,CASH,Forest,96CASH,13/05/2017,43,13/05/2017 05:08,13/05/2017 21:22,-4,0005-05-19 23:58:45,35,13/05/2017 06:11,06:11:00,371,63,,13/05/2017 19:02,1142,-140,974,771,0.297225974,-0.526913241,0.32,90.41666667,9,734865,17/05/2017,7,,,7,10.79007781,9.316,13.4
2017,CASH,Forest,96CASH,14/05/2017,44,14/05/2017 05:06,14/05/2017 21:24,-3,0005-05-19 23:58:45,35,14/05/2017 05:50,05:50:00,350,44,,14/05/2017 18:44,1124,-160,978,774,0.436564293,-0.359951789,0.32,88.75,9,734865,17/05/2017,7,,,7,12.36427244,5.9,23.142
2017,CASH,Forest,96CASH,15/05/2017,45,15/05/2017 05:04,15/05/2017 21:26,-2,0005-05-19 23:58:45,35,15/05/2017 05:50,05:50:00,350,46,,15/05/2017 19:05,1145,-141,982,795,,,0.32,87.29166667,9,734865,17/05/2017,7,,,7,11.46916026,6.9,13.564
2017,GC,City,23GC,24/04/2017,24,24/04/2017 05:49,24/04/2017 20:41,-11,0021-04-19 23:58:45,21,24/04/2017 06:37,06:37:00,397,48,40.90909091,24/04/2017 20:10,1210,-31,892,813,0.22405085,-0.649653404,45.86,87.70833333,6,729039,05/05/2017,6,17.73333333,2.378666667,6,5.816666667,2.2,8.7
2017,GC,City,23GC,25/04/2017,25,25/04/2017 05:47,25/04/2017 20:43,-10,0021-04-19 23:58:45,21,25/04/2017 06:19,06:19:00,379,32,,25/04/2017 19:16,1156,-87,896,777,0.236661127,-0.625873072,45.86,78.125,6,729039,05/05/2017,6,17.73333333,2.378666667,6,5.133333333,0.7,9.7
2017,GC,City,23GC,26/04/2017,26,26/04/2017 05:44,26/04/2017 20:45,-9,0021-04-19 23:58:45,21,26/04/2017 06:19,06:19:00,379,35,,26/04/2017 19:13,1153,-92,901,774,0.172150964,-0.764090541,45.86,90.625,6,729039,05/05/2017,6,17.73333333,2.378666667,6,5.429166667,0.1,9.5
2017,GC,City,23GC,27/04/2017,27,27/04/2017 05:42,27/04/2017 20:48,-8,0021-04-19 23:58:45,21,27/04/2017 06:19,06:19:00,379,37,,27/04/2017 18:52,1132,-116,906,753,0.239327267,-0.621007819,45.86,91.66666667,6,729039,05/05/2017,6,17.73333333,2.378666667,6,9.7,5.4,13.9
2017,GC,City,23GC,28/04/2017,28,28/04/2017 05:40,28/04/2017 20:50,-7,0021-04-19 23:58:45,21,28/04/2017 06:10,06:10:00,370,30,,28/04/2017 18:28,1108,-142,910,738,0.229742537,-0.638758587,45.86,86.25,6,729039,05/05/2017,6,17.73333333,2.378666667,6,9.004166667,6.4,12.2
2017,GC,City,23GC,29/04/2017,29,29/04/2017 05:37,29/04/2017 20:52,-6,0021-04-19 23:58:45,21,29/04/2017 06:25,06:25:00,385,48,,29/04/2017 18:32,1112,-140,915,727,0.138085545,-0.859851782,45.86,86.45833333,6,729039,05/05/2017,6,17.73333333,2.378666667,6,11.81168571,6.8,18.296
2017,GC,City,23GC,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-5,0021-04-19 23:58:45,21,30/04/2017 06:26,06:26:00,389,51,,30/04/2017 19:20,1160,-94,919,774,0.17620023,-0.753993529,45.86,86.66666667,6,729039,05/05/2017,6,17.73333333,2.378666667,6,11.9025609,8.1,16.104
2017,GC,City,23GC,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-4,0021-04-19 23:58:45,21,01/05/2017 06:11,06:11:00,371,38,,01/05/2017 19:20,1160,-96,923,789,0.130234895,-0.885272636,45.86,89.58333333,6,729039,05/05/2017,6,17.73333333,2.378666667,6,12.42345513,7.8,18.359
2017,GC,City,23GC,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-3,0021-04-19 23:58:45,21,02/05/2017 06:11,06:11:00,371,40,,02/05/2017 19:11,1151,-107,927,780,0.161635893,-0.791462193,45.86,90.20833333,6,729039,05/05/2017,6,17.73333333,2.378666667,6,12.43872115,7.6,17.169
2017,GC,City,23GC,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-2,0021-04-19 23:58:45,21,03/05/2017 06:26,06:26:00,386,58,,03/05/2017 19:05,1145,-115,932,759,0.142180188,-0.847160916,45.86,87.5,6,729039,05/05/2017,6,17.73333333,2.378666667,6,13.36847436,6.9,20.362
2017,GC,City,23GC,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-1,0021-04-19 23:58:45,21,04/05/2017 05:59,05:59:00,359,33,,04/05/2017 19:17,1157,-105,936,798,,,45.86,88.95833333,6,729039,05/05/2017,6,17.73333333,2.378666667,6,11.61904487,4.8,17.482
2017,GC,City,32GC,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-11,0026-04-19 23:58:45,26,30/04/2017 06:02,06:02:00,362,27,10.6,30/04/2017 19:35,1175,-79,919,813,0.133099354,-0.875824052,42.17,84.16666667,3,727219,11/05/2017,3,18.39666667,1.810033333,3,11.9025609,8.1,16.104
2017,GC,City,32GC,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-10,0026-04-19 23:58:45,26,01/05/2017 05:50,05:50:00,350,17,,01/05/2017 19:59,1199,-57,923,849,0.09886622,-1.00495207,42.17,83.125,3,727219,11/05/2017,3,18.39666667,1.810033333,3,12.42345513,7.8,18.359
2017,GC,City,32GC,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-9,0026-04-19 23:58:45,26,02/05/2017 05:47,05:47:00,347,16,,02/05/2017 19:41,1181,-77,927,834,0.083847119,-1.076511855,42.17,83.33333333,3,727219,11/05/2017,3,18.39666667,1.810033333,3,12.43872115,7.6,17.169
2017,GC,City,32GC,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-8,0026-04-19 23:58:45,26,03/05/2017 05:35,05:35:00,335,7,,03/05/2017 20:11,1211,-49,932,876,0.116498856,-0.933678339,42.17,88.125,3,727219,11/05/2017,3,18.39666667,1.810033333,3,13.36847436,6.9,20.362
2017,GC,City,32GC,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-7,0026-04-19 23:58:45,26,04/05/2017 05:26,05:26:00,326,0,,04/05/2017 19:47,1187,-75,936,861,0.156444592,-0.805639445,42.17,79.58333333,3,727219,11/05/2017,3,18.39666667,1.810033333,3,11.61904487,4.8,17.482
2017,GC,City,32GC,05/05/2017,35,05/05/2017 05:24,05/05/2017 21:04,-6,0026-04-19 23:58:45,26,05/05/2017 05:35,05:35:00,335,11,,05/05/2017 19:44,1184,-80,940,849,0.185051196,-0.732708104,42.17,82.08333333,3,727219,11/05/2017,3,18.39666667,1.810033333,3,11.62171474,6,18.484
2017,GC,City,32GC,06/05/2017,36,06/05/2017 05:22,06/05/2017 21:05,-5,0026-04-19 23:58:45,26,06/05/2017 05:26,05:26:00,326,4,,06/05/2017 19:47,1187,-78,943,861,0.409264233,-0.387996208,42.17,85.625,3,727219,11/05/2017,3,18.39666667,1.810033333,3,11.65029487,3.3,18.108
2017,GC,City,32GC,08/05/2017,38,08/05/2017 05:18,08/05/2017 21:09,-3,0026-04-19 23:58:45,26,08/05/2017 05:24,05:24:00,324,6,,08/05/2017 18:51,1131,-138,951,807,0.140165156,-0.853359935,42.17,83.125,3,727219,11/05/2017,3,18.39666667,1.810033333,3,10.93158333,2,18.108
2017,GC,City,32GC,09/05/2017,39,09/05/2017 05:16,09/05/2017 21:11,-2,0026-04-19 23:58:45,26,09/05/2017 05:27,05:27:00,327,11,,09/05/2017 19:27,1167,-104,955,840,0.72224893,-0.141313093,42.17,83.54166667,3,727219,11/05/2017,3,18.39666667,1.810033333,3,11.85262179,5.5,17.92
2017,GC,City,32GC,10/05/2017,40,10/05/2017 05:14,10/05/2017 21:13,-1,0026-04-19 23:58:45,26,10/05/2017 05:21,05:21:00,321,7,,10/05/2017 19:57,1197,-76,959,876,,,42.17,86.04166667,3,727219,11/05/2017,3,18.39666667,1.810033333,3,10.43174038,4.2,13.723
2017,GC,City,3GC,24/04/2017,24,24/04/2017 05:49,24/04/2017 20:41,-11,0020-04-19 23:58:45,20,24/04/2017 06:52,06:52:00,412,63,49.27272727,24/04/2017 19:55,1195,-46,892,783,0.197034222,-0.705458337,45.86,92.70833333,4,729404,05/05/2017,4,17.275,10.5625,3,5.816666667,2.2,8.7
2017,GC,City,3GC,25/04/2017,25,25/04/2017 05:47,25/04/2017 20:43,-10,0020-04-19 23:58:45,20,25/04/2017 06:58,06:58:00,418,71,,25/04/2017 20:07,1207,-36,896,789,0.166550775,-0.778453342,45.86,92.5,4,729404,05/05/2017,4,17.275,10.5625,3,5.133333333,0.7,9.7
2017,GC,City,3GC,26/04/2017,26,26/04/2017 05:44,26/04/2017 20:45,-9,0020-04-19 23:58:45,20,26/04/2017 06:31,06:31:00,391,47,,26/04/2017 20:07,1207,-38,901,816,0.257074893,-0.589940336,45.86,91.04166667,4,729404,05/05/2017,4,17.275,10.5625,3,5.429166667,0.1,9.5
2017,GC,City,3GC,27/04/2017,27,27/04/2017 05:42,27/04/2017 20:48,-8,0020-04-19 23:58:45,20,27/04/2017 05:55,05:55:00,355,13,,27/04/2017 20:40,1240,-8,906,885,0.204682735,-0.688918789,45.86,87.08333333,4,729404,05/05/2017,4,17.275,10.5625,3,9.7,5.4,13.9
2017,GC,City,3GC,28/04/2017,28,28/04/2017 05:40,28/04/2017 20:50,-7,0020-04-19 23:58:45,20,28/04/2017 06:10,06:10:00,370,30,,28/04/2017 19:52,1192,-58,910,822,0.261511238,-0.582509643,45.86,84.79166667,4,729404,05/05/2017,4,17.275,10.5625,3,9.004166667,6.4,12.2
2017,GC,City,3GC,29/04/2017,29,29/04/2017 05:37,29/04/2017 20:52,-6,0020-04-19 23:58:45,20,29/04/2017 06:10,06:10:00,370,33,,29/04/2017 19:45,1185,-67,915,815,0.147898171,-0.830037197,45.86,88.125,4,729404,05/05/2017,4,17.275,10.5625,3,11.81168571,6.8,18.296
2017,GC,City,3GC,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-5,0020-04-19 23:58:45,20,30/04/2017 06:48,06:48:00,408,73,,30/04/2017 20:15,1215,-39,919,807,0.080597845,-1.09367657,45.86,88.33333333,4,729404,05/05/2017,4,17.275,10.5625,3,11.9025609,8.1,16.104
2017,GC,City,3GC,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-4,0020-04-19 23:58:45,20,01/05/2017 06:51,06:51:00,411,78,,01/05/2017 20:24,1224,-32,923,813,0.084061331,-1.075403738,45.86,83.33333333,4,729404,05/05/2017,4,17.275,10.5625,3,12.42345513,7.8,18.359
2017,GC,City,3GC,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-3,0020-04-19 23:58:45,20,02/05/2017 06:30,06:30:00,390,59,,02/05/2017 20:21,1221,-37,927,831,0.084058479,-1.075418473,45.86,86.45833333,4,729404,05/05/2017,4,17.275,10.5625,3,12.43872115,7.6,17.169
2017,GC,City,3GC,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-2,0020-04-19 23:58:45,20,03/05/2017 06:03,06:03:00,363,35,,03/05/2017 20:39,1239,-21,932,876,0.115282944,-0.938234941,45.86,77.08333333,4,729404,05/05/2017,4,17.275,10.5625,3,13.36847436,6.9,20.362
2017,GC,City,3GC,04/05/2017,34,04/05/2017 05:26,04/05/2017 21:02,-1,0020-04-19 23:58:45,20,04/05/2017 06:06,06:06:00,366,40,,04/05/2017 20:30,1230,-32,936,864,,,45.86,76.66666667,4,729404,05/05/2017,4,17.275,10.5625,3,11.61904487,4.8,17.482
2017,GC,City,9GC,30/04/2017,30,30/04/2017 05:35,30/04/2017 20:54,-6,0023-04-19 23:58:45,23,30/04/2017 06:06,06:06:00,366,31,24,30/04/2017 19:09,1149,-105,919,783,0.075856827,-1.120005327,45.86,90.83333333,8,728310,06/05/2017,5,,,0,11.9025609,8.1,16.104
2017,GC,City,9GC,01/05/2017,31,01/05/2017 05:33,01/05/2017 20:56,-5,0023-04-19 23:58:45,23,01/05/2017 06:09,06:09:00,369,36,,01/05/2017 19:00,1140,-116,923,771,0.059050358,-1.228777465,45.86,90.20833333,8,728310,06/05/2017,5,,,0,12.42345513,7.8,18.359
2017,GC,City,9GC,02/05/2017,32,02/05/2017 05:31,02/05/2017 20:58,-4,0023-04-19 23:58:45,23,02/05/2017 05:54,05:54:00,354,23,,02/05/2017 18:45,1125,-133,927,771,0.089841924,-1.046520956,45.86,90.625,8,728310,06/05/2017,5,,,0,12.43872115,7.6,17.169
2017,GC,City,9GC,03/05/2017,33,03/05/2017 05:28,03/05/2017 21:00,-3,0023-04-19 23:58:45,23,03/05/2017 05:39,05:39:00,339,11,,03/05/2017 19:57,1197,-63,932,858,0.087285412,-1.059058334,45.86,85.83333333,8,728310,06/05/2017,5,,,0,13.36847436,6.9,20.362
